tid,pref_name,accession,organism,chembl_id,standard_value,standard_units,standard_type,chembl_id,smiles_processed
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,18200,nM,IC50,CHEMBL1916951,CC1C=CC(S(=O)(=O)N=C(O)C2=CN=CC=C2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7900,nM,IC50,CHEMBL1916952,C1C=CC(S(=O)(=O)N=C(O)C2C=NC=C(C(O)=NS(=O)(=O)C3C=CC=CC=3)C=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5600,nM,IC50,CHEMBL1916953,C1=C(F)C=CC(S(=O)(=O)N=C(O)C2C=NC=C(C(O)=NS(=O)(=O)C3C=CC(F)=CC=3)C=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3400,nM,IC50,CHEMBL1916954,C1=C(Cl)C=CC(S(=O)(=O)N=C(O)C2C=NC=C(C(O)=NS(=O)(=O)C3C=CC(Cl)=CC=3)C=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2800,nM,IC50,CHEMBL1916955,C1=C(Br)C=CC(S(=O)(=O)N=C(O)C2C=NC=C(C(O)=NS(=O)(=O)C3C=CC(Br)=CC=3)C=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,8500,nM,IC50,CHEMBL1916956,CC1C=CC(S(=O)(=O)N=C(O)C2C=NC=C(C(O)=NS(=O)(=O)C3C=CC(=CC=3)C)C=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,12100,nM,IC50,CHEMBL1916957,C1=C(F)C=CC(S(=O)(=O)NC(=O)C2C=CN=CC=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,12600,nM,IC50,CHEMBL1916958,C1=C(Cl)C=CC(S(=O)(=O)NC(=O)C2C=CN=CC=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7800,nM,IC50,CHEMBL1916959,C1=C(Br)C=CC(S(=O)(=O)NC(=O)C2C=CN=CC=2)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,19400,nM,IC50,CHEMBL1916960,CC1C=CC(S(=O)(=O)NC(=O)C2C=CN=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,8800,nM,IC50,CHEMBL1916961,C1C=CC(S(=O)(=O)N=C(O)C2N=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6300,nM,IC50,CHEMBL1916962,C1C=C(N=CC=1)C(O)=NS(=O)(=O)C1C=CC(F)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6000,nM,IC50,CHEMBL1916963,C1C=C(N=CC=1)C(O)=NS(=O)(=O)C1C=CC(Cl)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3600,nM,IC50,CHEMBL1916964,C1C=C(N=CC=1)C(O)=NS(=O)(=O)C1C=CC(Br)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,8000,nM,IC50,CHEMBL1916965,CC1C=CC(S(=O)(=O)N=C(O)C2N=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3700,nM,IC50,CHEMBL1916966,C1C=CC(S(=O)(=O)NC(=O)C2=NC(C(O)=NS(=O)(=O)C3C=CC=CC=3)=CC=C2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2600,nM,IC50,CHEMBL1916967,C1C=C(N=C(C(=O)NS(=O)(=O)C2C=CC(F)=CC=2)C=1)C(O)=NS(=O)(=O)C1C=CC(F)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1900,nM,IC50,CHEMBL1916968,C1C=C(N=C(C(=O)NS(=O)(=O)C2C=CC(Cl)=CC=2)C=1)C(O)=NS(=O)(=O)C1C=CC(Cl)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,800,nM,IC50,CHEMBL1916969,C1C=C(N=C(C(=O)NS(=O)(=O)C2C=CC(Br)=CC=2)C=1)C(O)=NS(=O)(=O)C1C=CC(Br)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5600,nM,IC50,CHEMBL1916970,CC1C=CC(S(=O)(=O)NC(=O)C2=NC(C(O)=NS(=O)(=O)C3C=CC(=CC=3)C)=CC=C2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,120,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2300,nM,IC50,CHEMBL1917087,C1=C(Br)C=CC(S2=NS(=O)(=O)C3=C2C=C(Cl)C(S(=O)(=O)N)=C3)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1800,nM,IC50,CHEMBL1917088,CS(=O)(=O)C1=CC2S(=O)(=O)N=S(C=2C=C1)C1C=CC(Br)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,170,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1700,nM,IC50,CHEMBL1917097,CCC1C=CC(S2=NS(=O)(=O)C3=C2C=CC([N+](=O)[O-])=C3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,730,nM,IC50,CHEMBL1917098,CC(C1C=CC(S2=NS(=O)(=O)C3=C2C=CC([N+](=O)[O-])=C3)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,270,nM,IC50,CHEMBL1917099,CC(C1C=CC(S2=NS(=O)(=O)C3=C2C=CC([N+](=O)[O-])=C3)=CC=1)(C)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,880,nM,IC50,CHEMBL1917100,COC1C=CC(S2=NS(=O)(=O)C3=C2C=CC([N+](=O)[O-])=C3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,500,nM,IC50,CHEMBL1917102,C1C=CC(C2C=CC(S3=NS(=O)(=O)C4=C3C=CC([N+](=O)[O-])=C4)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2990,nM,IC50,CHEMBL1917103,C1=C(C(F)(F)F)C=CC(S2=NS(=O)(=O)C3=C2C=CC([N+](=O)[O-])=C3)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,400,nM,IC50,CHEMBL1242095,CC(=CCCC(=CCC1=C(O)C(=C(O)C=C1O)C(=O)C)C)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,100,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9800,nM,IC50,CHEMBL1939434,C1C(C2OC3=C(C=C(O)C(O)=C3)C=C3C(=O)C4C(C32)(C=C(O)C(=O)C=4)C=CC(O)=O)=CC(O)=C(O)C=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7500,nM,IC50,CHEMBL1939435,C1C(=CC2OC(C(OC=2C=1)C(O)=O)C1C=C(O)C=C(O)C=1)C=CC(O)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,25600,nM,IC50,CHEMBL1939436,C1C(=CC2OC(C(O)=O)C(OC=2C=1)C1C=C(O)C=C(O)C=1)C=CC(O)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,52600,nM,IC50,CHEMBL1939437,C1C(=CC2OC(C(O)=O)C(OC=2C=1)C1=CC(O)=C(O)C=C1)C=CC(O)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,42600,nM,IC50,CHEMBL1939438,C1=C(C=C(O)C(O)=C1)C=C1C(OC(C1C(O)=O)C1=CC(O)=C(O)C=C1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,200,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,60,nM,IC50,CHEMBL1938840,CC(OC1OC2C(C3=NC(NN)=NC=C31)=CC=CC=2)(C)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3200,nM,IC50,CHEMBL1939670,CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1CC(OCCO[N+](=O)[O-])=O)C1C=C(F)C=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1700,nM,IC50,CHEMBL1939680,CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1CC(OCCO)=O)C1C=C(F)C=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,540,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,730,nM,IC50,CHEMBL175,CC(CC1C=CC(C(C(O)=O)C)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,530,nM,IC50,CHEMBL1945285,CC(CC1C=CC(C(C(O)=O)CF)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,18000,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,39000,nM,IC50,CHEMBL1241992,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2C(C=1CC(O)=O)=CC=CC=2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,20000,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9.81,nM,IC50,CHEMBL1950009,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=CC(F)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,128,nM,IC50,CHEMBL1950010,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=CC(OC)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,414,nM,IC50,CHEMBL1950011,CCC1=CC2NC(C(=O)C3=NC=CC(=C3)C)=C(C=2C=C1)CC(O)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,41.5,nM,IC50,CHEMBL1950012,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(C(C)(C)C)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,15.7,nM,IC50,CHEMBL1950013,CCC1=CC2=C(NC(C(=O)C3=NC=CC(=C3)C)=C2CC(O)=O)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,39.6,nM,IC50,CHEMBL1950014,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC(F)(F)F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,421,nM,IC50,CHEMBL1950015,CCC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC(F)(F)F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6.77,nM,IC50,CHEMBL1950016,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(F)C(Cl)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5.68,nM,IC50,CHEMBL1950017,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,128,nM,IC50,CHEMBL1950018,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,30.7,nM,IC50,CHEMBL1950019,CCC1C(Cl)=CN=C(C(=O)C2NC3=C(C=2CC(O)=O)C=CC(Cl)=C3)C=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,19.2,nM,IC50,CHEMBL1950020,C1CC2C(=CN=C(C(=O)C3NC4=C(C=3CC(O)=O)C=CC(Cl)=C4)C=2)CC1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,598,nM,IC50,CHEMBL1950021,CCC1C(OCC)=CN=C(C(=O)C2NC3=C(C=2CC(O)=O)C=CC(Cl)=C3)C=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,155,nM,IC50,CHEMBL1950009,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=CC(F)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1900,nM,IC50,CHEMBL1950010,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=CC(OC)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1600,nM,IC50,CHEMBL1950013,CCC1=CC2=C(NC(C(=O)C3=NC=CC(=C3)C)=C2CC(O)=O)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1900,nM,IC50,CHEMBL1950014,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC(F)(F)F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5700,nM,IC50,CHEMBL1950015,CCC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC(F)(F)F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,100,nM,IC50,CHEMBL1950016,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(F)C(Cl)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,150,nM,IC50,CHEMBL1950017,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(F)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2200,nM,IC50,CHEMBL1950018,CC1=CC(=NC=C1)C(=O)C1NC2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,40,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,21000,nM,IC50,CHEMBL1957450,C1C=C2C(NC=C2CC(N)C(O)=NC(C(O)=NC(C(O)=O)CO)CS)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,13000,nM,IC50,CHEMBL1957568,C1C=CC(CC(NC(=O)C2C=CC(F)=CC=2)C(O)=NC(C(O)=NC(C(O)=O)CO)CS)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,85000,nM,IC50,CHEMBL1957569,C1C=C2C(NC=C2CC(NC(=O)C2C=CC(F)=CC=2)C(O)=NC(C(O)=NC(C(O)=O)CO)CS)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,15000,nM,IC50,CHEMBL1955883,C1=C(C(=O)NC(C(O)=NC(C(O)=O)CO)CS)C=CC(F)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,14000,nM,IC50,CHEMBL1957571,C1=C(C(=O)NC(C(O)=NC(C(O)=O)CC(O)=O)CS)C=CC(F)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,15,nM,IC50,CHEMBL1957450,C1C=C2C(NC=C2CC(N)C(O)=NC(C(O)=NC(C(O)=O)CO)CS)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,60,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,15000,nM,IC50,CHEMBL1956381,C1C=CC(C2N(N=NN=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,56000,nM,IC50,CHEMBL1956384,C1=C(C2N(N=NN=2)C2C=CC(S(=O)(=O)N)=CC=2)C=CC(F)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,62000,nM,IC50,CHEMBL1956385,C1=C(C2N(N=NN=2)C2C=CC(S(=O)(=O)N)=CC=2)C=CC(Cl)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7000,nM,IC50,CHEMBL1956388,CN(C1C=CC(C2N(NNN=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,30000,nM,IC50,CHEMBL1956389,CS(=O)(=O)C1C=CC(N2N=NN=C2C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,87000,nM,IC50,CHEMBL1956390,CC1C=CC(C2N(NNN=2)C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,15000,nM,IC50,CHEMBL1956392,CS(=O)(=O)C1C=CC(N2N=NN=C2C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,32000,nM,IC50,CHEMBL1956393,CS(=O)(=O)C1C=CC(N2N=NN=C2C2C=CC(Cl)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,69000,nM,IC50,CHEMBL1956395,CS(=O)(=O)C1C=CC(N2N=NN=C2C2C=CC([N+](=O)[O-])=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6000,nM,IC50,CHEMBL1956396,CN(C1C=CC(C2N(NNN=2)C2C=CC(S(=O)(=O)C)=CC=2)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,380,nM,IC50,CHEMBL1958348,CC(OC1C(C(OC2C=CC(CCO)=CC=2)=O)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,0.2,nM,IC50,CHEMBL1958349,CC(CC1C=CC(C(C(OC2C=CC(CCO)=CC=2)=O)C)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,4600,nM,IC50,CHEMBL1958350,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(OC1C=CC(CCO)=CC=1)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5700,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1100,nM,IC50,CHEMBL521,CC(CC1C=CC(C(C(O)=O)C)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2400,nM,IC50,CHEMBL25,CC(OC1C(C(O)=O)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,17200,nM,IC50,CHEMBL1957877,C1C=C2C(NC=C2C=NC2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,30400,nM,IC50,CHEMBL1957878,CC1C=CC(N=CC2C3C(NC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,11600,nM,IC50,CHEMBL1957879,C1C=C2C(NC=C2C=NC2C=CC(C(F)(F)F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,710,nM,IC50,CHEMBL1957880,C1C=CC(CN2C3C(C(=C2)C=NC2C=CC(F)=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,17500,nM,IC50,CHEMBL1957881,CC1C=CC(N=CC2C3C(N(C=2)CC2C=CC=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,840,nM,IC50,CHEMBL1957882,C1C=CC(CN2C3C(C(=C2)C=NC2C=CC(C(F)(F)F)=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,430,nM,IC50,CHEMBL1957883,C1C=CC(C(=O)N2C3C(C(=C2)C=NC2C=CC(F)=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,12400,nM,IC50,CHEMBL1957884,CC1C=CC(N=CC2C3C(N(C(=O)C4C=CC=CC=4)C=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,320,nM,IC50,CHEMBL1957885,C1C=CC(C(=O)N2C3C(C(=C2)C=NC2C=CC(C(F)(F)F)=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6530,nM,IC50,CHEMBL1957886,C1C=CC(C(=O)N2C3C(C(=C2)C=NC2C=CC(Cl)=CC=2)=CC=CC=3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6900,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2400,nM,IC50,CHEMBL25,CC(OC1C(C(O)=O)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,70,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,42500,nM,IC50,CHEMBL559089,C1C(=CC(O)=C(O)C=1)C=CC(O)=NCCC1C2=C(NC=1)C=CC(O)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,28000,nM,IC50,CHEMBL109341,COC1=C(O)C(OC)=CC(=C1)C=CC(O)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,21300,nM,IC50,CHEMBL2018563,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC=CC=1)CC1SC(NN=1)=NC
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10900,nM,IC50,CHEMBL2016598,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC=CC=1)CC1SC(NN=1)=NC1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6000,nM,IC50,CHEMBL2018565,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC([N+](=O)[O-])=CC=1)CC1SC(NN=1)=NC
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,39600,nM,IC50,CHEMBL2018566,CCN=C1SC(=NN1)CN1N=C(C2ON=C(C=2C1=O)C)CC1C=CC([N+](=O)[O-])=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,14700,nM,IC50,CHEMBL2018568,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC(OC)=CC=1)CC1SC(NN=1)=NC
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5500,nM,IC50,CHEMBL2018667,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC=CC=1)CC1N(C(S)=NN=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6100,nM,IC50,CHEMBL2018668,CCN1C(S)=NN=C1CN1N=C(C2ON=C(C=2C1=O)C)CC1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,4600,nM,IC50,CHEMBL2018670,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC([N+](=O)[O-])=CC=1)CC1N(C(S)=NN=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9200,nM,IC50,CHEMBL2018671,CCN1C(S)=NN=C1CN1N=C(C2ON=C(C=2C1=O)C)CC1C=CC([N+](=O)[O-])=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2100,nM,IC50,CHEMBL2018673,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC(OC)=CC=1)CC1N(C(S)=NN=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2200,nM,IC50,CHEMBL2018674,CCN1C(S)=NN=C1CN1N=C(C2ON=C(C=2C1=O)C)CC1C=CC(OC)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10800,nM,IC50,CHEMBL2018675,CC1=NOC2=C1C(=O)N(N=C2CC1C=CC(OC)=CC=1)CC1N(C(S)=NN=1)C1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,40,nM,IC50,CHEMBL42485,CS(=O)(=O)C1C=CC(C2=C(SC(Br)=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,20,nM,IC50,CHEMBL23588,C1C=C(C(O)=O)C(NC2C=C(C(F)(F)F)C=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,740,nM,IC50,CHEMBL1682200,C1C=C(NC2C=CC([N+](=O)[O-])=CC=2)C=C(C(O)=O)C=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,910,nM,IC50,CHEMBL2023862,COC1C=CC(C2NC(SC=2)=NC2=CC3OCOC=3C=C2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,920,nM,IC50,CHEMBL2023861,COC1C=C(C2NC(SC=2)=NC2=CC3OCOC=3C=C2)C=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,930,nM,IC50,CHEMBL2023860,COC1C(C2NC(SC=2)=NC2=CC3OCOC=3C=C2)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,910,nM,IC50,CHEMBL2023859,C1C=C(C2NC(SC=2)=NC2=CC3OCOC=3C=C2)C(Cl)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,410,nM,IC50,CHEMBL1894768,C1C=CC(C2NC(SC=2)=NC2=CC3OCOC=3C=C2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,810,nM,IC50,CHEMBL2023858,CC1C=CC(NC2SC=C(N=2)C2C=CC(OC)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1370,nM,IC50,CHEMBL1622194,COC1C=CC(C2N=C(SC=2)NC2C=CC(OC)=CC=2)=CC=1
